player_id,player_display_name,season_n,season_n1,breakout,touch_share,touches,carries,targets,yards_per_carry,ppr_per_touch,rush_yards_over_expected_per_att,has_ngs_rushing,avg_snap_pct,age,years_exp,draft_number,games_played,ppr_ppg,pos_rank,team_pos_rank,forty,vertical,broad_jump,cone,shuttle,combine_weight
00-0031045,Carlos Hyde,2017,2018,0,0.6993603411513859,328,240,88,3.908333333333333,0.7128048780487806,,0,0.715,26.0,3.0,57.0,16,14.6125,11.0,1.0,4.62,34.5,114.0,,,230.0
00-0031045,Carlos Hyde,2018,2019,0,0.26973684210526316,123,114,9,3.3508771929824563,0.6268292682926829,-0.5767298672794711,1,0.3992857142857143,27.0,4.0,57.0,6,12.85,22.0,2.0,4.62,34.5,114.0,,,230.0
00-0031045,Carlos Hyde,2019,2020,0,0.6428571428571429,261,245,16,4.36734693877551,0.5869731800766284,0.4426364587946516,1,0.4961111111111111,28.0,5.0,57.0,16,9.575,41.0,1.0,4.62,34.5,114.0,,,230.0
00-0031045,Carlos Hyde,2020,2021,0,0.26790450928381965,101,81,20,4.395061728395062,0.8405940594059407,,0,0.3672727272727272,29.0,6.0,57.0,10,8.49,47.0,2.0,4.62,34.5,114.0,,,230.0
00-0031055,Andre Williams,2014,2015,0,0.503968253968254,254,217,37,3.3225806451612905,0.571259842519685,,0,0.464375,22.0,0.0,113.0,16,9.06875,37.0,1.0,4.56,38.0,129.0,7.27,4.06,230.0
00-0031057,Ka'Deem Carey,2014,2015,0,0.0958904109589041,42,36,6,4.388888888888889,0.6309523809523809,,0,0.1035714285714285,21.0,0.0,117.0,10,2.65,91.0,2.0,4.69,32.5,115.0,7.08,4.38,207.0
00-0031057,Ka'Deem Carey,2015,2016,0,0.08984375,46,43,3,3.697674418604651,0.7999999999999999,,0,0.1054545454545454,22.0,1.0,117.0,7,5.257142857142857,70.0,3.0,4.69,32.5,115.0,7.08,4.38,207.0
00-0031062,James White,2015,2016,0,0.17272727272727273,76,22,54,2.5454545454545454,1.6131578947368421,,0,0.349375,23.0,1.0,130.0,12,10.216666666666669,37.0,4.0,4.57,32.0,114.0,7.05,4.2,204.0
00-0031062,James White,2016,2017,0,0.2403846153846154,125,39,86,4.256410256410256,1.2936,,0,0.3910526315789474,24.0,2.0,300.0,16,10.10625,36.0,2.0,4.57,32.0,114.0,7.05,4.2,204.0
00-0031062,James White,2017,2018,1,0.21495327102803738,115,43,72,3.9767441860465116,1.1652173913043478,,0,0.41,25.0,3.0,130.0,14,9.571428571428571,36.0,2.0,4.57,32.0,114.0,7.05,4.2,204.0
00-0031062,James White,2018,2019,0,0.3715753424657534,217,94,123,4.5212765957446805,1.2746543778801844,-0.0769328111297276,1,0.5157894736842106,26.0,4.0,130.0,16,17.2875,10.0,2.0,4.57,32.0,114.0,7.05,4.2,204.0
00-0031062,James White,2019,2020,0,0.2903225806451613,162,67,95,3.925373134328358,1.248148148148148,,0,0.451875,27.0,5.0,130.0,15,13.48,22.0,2.0,4.57,32.0,114.0,7.05,4.2,204.0
00-0031075,Alfred Blue,2014,2015,0,0.33815551537070526,187,169,18,3.1242603550295858,0.5513368983957219,,0,0.289375,23.0,0.0,181.0,16,6.44375,59.0,2.0,4.63,32.0,121.0,7.15,4.5,223.0
00-0031075,Alfred Blue,2015,2016,0,0.45227272727272727,199,183,16,3.814207650273224,0.5613065326633166,,0,0.3147058823529412,24.0,1.0,181.0,14,7.978571428571428,55.0,1.0,4.63,32.0,121.0,7.15,4.5,223.0
00-0031075,Alfred Blue,2016,2017,0,0.23770491803278687,116,100,16,4.2,0.5344827586206896,,0,0.225,25.0,2.0,300.0,14,4.428571428571429,69.0,2.0,4.63,32.0,121.0,7.15,4.5,223.0
00-0031075,Alfred Blue,2017,2018,0,0.17817371937639198,80,71,9,3.6901408450704225,0.5575,,0,0.2336363636363636,26.0,3.0,181.0,8,5.575,73.0,3.0,4.63,32.0,121.0,7.15,4.5,223.0
00-0031277,Branden Oliver,2014,2015,0,0.4701834862385321,205,160,45,3.6375,0.7087804878048781,,0,,23.0,0.0,300.0,14,10.37857142857143,28.0,1.0,,,,,,
00-0031285,Devonta Freeman,2014,2015,1,0.22417582417582418,102,65,37,3.8153846153846156,0.8558823529411764,,0,0.215,22.0,0.0,103.0,16,5.45625,68.0,2.0,4.58,31.5,118.0,7.11,4.26,206.0
00-0031285,Devonta Freeman,2015,2016,0,0.7211155378486056,362,265,97,3.9849056603773585,0.8740331491712706,,0,0.7173333333333333,23.0,1.0,103.0,15,21.09333333333333,1.0,1.0,4.58,31.5,118.0,7.11,4.26,206.0
00-0031285,Devonta Freeman,2016,2017,0,0.6488888888888888,292,227,65,4.753303964757709,0.9729452054794522,,0,0.5894736842105263,24.0,2.0,103.0,16,17.75625,7.0,1.0,4.58,31.5,118.0,7.11,4.26,206.0
00-0031301,Jeremy Hill,2014,2015,0,0.5069860279441117,254,222,32,5.063063063063063,0.8303149606299213,,0,0.46,21.0,0.0,55.0,16,13.18125,17.0,1.0,4.56,29.0,113.0,,,233.0
00-0031301,Jeremy Hill,2015,2016,0,0.5031185031185031,242,223,19,3.5605381165919283,0.7037190082644629,,0,0.4464705882352941,22.0,1.0,55.0,16,10.64375,32.0,1.0,4.56,29.0,113.0,,,233.0
00-0031301,Jeremy Hill,2016,2017,0,0.51340206185567,249,222,27,3.779279279279279,0.7080321285140563,,0,0.4366666666666666,23.0,2.0,55.0,15,11.753333333333334,27.0,1.0,4.56,29.0,113.0,,,233.0
00-0031375,Terrance West,2014,2015,0,0.3873684210526316,184,171,13,3.935672514619883,0.6125,,0,0.4342857142857143,23.0,0.0,94.0,14,8.05,45.0,1.0,4.56,33.5,120.0,,,225.0
00-0031375,Terrance West,2015,2016,0,0.11538461538461539,51,46,5,3.9130434782608696,0.4725490196078432,,0,0.22875,24.0,1.0,94.0,6,4.016666666666667,77.0,3.0,4.56,33.5,120.0,,,225.0
00-0031376,Jerick McKinnon,2014,2015,0,0.3142857142857143,154,113,41,4.761061946902655,0.6123376623376623,,0,0.4527272727272727,22.0,0.0,96.0,11,8.572727272727272,41.0,2.0,4.41,40.5,132.0,6.83,4.12,209.0
00-0031376,Jerick McKinnon,2015,2016,0,0.16363636363636364,81,52,29,5.211538461538462,1.0296296296296297,,0,0.1694117647058823,23.0,1.0,96.0,16,5.2125,71.0,2.0,4.41,40.5,132.0,6.83,4.12,209.0
00-0031376,Jerick McKinnon,2016,2017,0,0.4732142857142857,212,159,53,3.389937106918239,0.7000000000000001,,0,0.5133333333333333,24.0,2.0,96.0,15,9.893333333333334,37.0,1.0,4.41,40.5,132.0,6.83,4.12,209.0
00-0031376,Jerick McKinnon,2020,2021,0,0.26239669421487605,127,81,46,3.9382716049382718,0.9937007874015749,,0,0.339375,28.0,6.0,96.0,14,9.014285714285714,44.0,2.0,4.41,40.5,132.0,6.83,4.12,209.0
00-0031376,Jerick McKinnon,2021,2022,1,0.0735632183908046,32,12,20,5.166666666666667,1.121875,,0,0.285,29.0,7.0,96.0,7,5.128571428571428,81.0,4.0,4.41,40.5,132.0,6.83,4.12,209.0
00-0031376,Jerick McKinnon,2022,2023,0,0.33966745843230406,143,72,71,4.041666666666667,1.3727272727272728,,0,0.472,30.0,8.0,96.0,17,11.547058823529412,28.0,2.0,4.41,40.5,132.0,6.83,4.12,209.0
00-0031390,Charles Sims,2014,2015,0,0.24093264248704663,93,66,27,2.803030303030303,0.6505376344086021,,0,0.4775,23.0,0.0,69.0,8,7.5625,49.0,3.0,4.48,37.5,126.0,7.16,4.3,214.0
00-0031390,Charles Sims,2015,2016,0,0.3477406679764244,177,107,70,4.94392523364486,1.0169491525423728,,0,0.419375,24.0,1.0,69.0,16,11.25,30.0,2.0,4.48,37.5,126.0,7.16,4.3,214.0
00-0031390,Charles Sims,2016,2017,0,0.18485523385300667,83,51,32,2.9215686274509802,0.8180722891566264,,0,0.46,25.0,2.0,69.0,7,9.7,38.0,3.0,4.48,37.5,126.0,7.16,4.3,214.0
00-0031391,Tre Mason,2014,2015,0,0.4846335697399527,205,179,26,4.273743016759776,0.66,,0,0.5175,21.0,0.0,75.0,12,11.275,23.0,1.0,4.5,38.5,126.0,,4.15,207.0
00-0031413,Bishop Sankey,2014,2015,0,0.5368098159509203,175,152,23,3.7434210526315788,0.5497142857142857,,0,0.3775,21.0,0.0,54.0,16,6.0125,60.0,1.0,4.49,35.5,126.0,6.75,4.0,209.0
00-0031569,Jeremy Langford,2015,2016,0,0.37109375,190,148,42,3.6283783783783785,0.7768421052631579,,0,0.36875,23.0,0.0,106.0,15,9.84,43.0,2.0,4.42,34.5,118.0,7.22,4.32,208.0
00-0031577,Javorius Allen,2017,2018,0,0.4143968871595331,213,153,60,3.8627450980392157,0.77981220657277,,0,0.4275,26.0,2.0,125.0,16,10.38125,27.0,2.0,4.53,35.5,121.0,6.96,4.28,221.0
00-0031590,Jay Ajayi,2015,2016,1,0.16901408450704225,60,49,11,3.816326530612245,0.7116666666666667,,0,0.2744444444444445,22.0,0.0,149.0,9,4.744444444444444,75.0,2.0,4.57,39.0,121.0,7.1,4.1,221.0
00-0031590,Jay Ajayi,2016,2017,0,0.7283950617283951,295,260,35,4.892307692307693,0.7298305084745763,,0,0.65125,23.0,1.0,300.0,15,14.353333333333332,16.0,1.0,4.57,39.0,121.0,7.1,4.1,221.0
00-0031665,Zach Zenner,2016,2017,0,0.296,111,88,23,3.7954545454545454,0.8378378378378378,,0,,24.0,1.0,300.0,11,8.454545454545455,47.0,2.0,,,,,,
00-0031665,Zach Zenner,2017,2018,0,0.04054054054054054,15,14,1,1.8571428571428572,0.5733333333333334,,0,,25.0,2.0,300.0,7,1.2285714285714284,95.0,3.0,,,,,,
00-0031687,Raheem Mostert,2018,2019,0,0.09534883720930233,41,34,7,7.676470588235294,0.9414634146341464,,0,0.1588888888888889,26.0,3.0,300.0,6,6.433333333333334,69.0,4.0,,,,,,
00-0031687,Raheem Mostert,2019,2020,0,0.31610337972166996,159,137,22,5.635036496350365,1.0515723270440251,0.2894803767727503,1,0.3910526315789474,27.0,4.0,300.0,15,11.146666666666668,31.0,2.0,,,,,,
00-0031687,Raheem Mostert,2022,2023,1,0.5533498759305211,223,181,42,4.922651933701657,0.7547085201793723,-0.0979190330955475,1,0.5675,30.0,7.0,300.0,16,10.51875,33.0,1.0,,,,,,
00-0031687,Raheem Mostert,2023,2024,0,0.49793388429752067,241,209,32,4.842105263157895,1.1107883817427386,0.6140348002523186,1,0.558125,31.0,8.0,300.0,15,17.846666666666668,4.0,1.0,,,,,,
00-0031743,Akeem Hunt,2015,2016,0,0.06136363636363636,27,17,10,5.647058823529412,0.7222222222222222,,0,,22.0,0.0,300.0,7,2.7857142857142856,88.0,4.0,,,,,,
00-0031743,Akeem Hunt,2016,2017,0,0.04918032786885246,24,20,4,5.45,0.7000000000000001,,0,,23.0,1.0,300.0,6,2.8000000000000003,85.0,4.0,,,,,,
00-0031806,Malcolm Brown,2016,2017,0,0.05263157894736842,21,18,3,2.1666666666666665,0.4523809523809524,,0,0.065,23.0,1.0,300.0,8,1.1875,91.0,3.0,4.62,34.5,117.0,6.86,4.15,224.0
00-0031806,Malcolm Brown,2017,2018,0,0.16818181818181818,74,63,11,3.9047619047619047,0.6878378378378378,,0,0.1958333333333333,24.0,2.0,300.0,11,4.627272727272727,81.0,2.0,4.62,34.5,117.0,6.86,4.15,224.0
00-0031806,Malcolm Brown,2018,2019,0,0.12919896640826872,50,43,7,4.930232558139535,0.7879999999999999,,0,0.1483333333333333,25.0,3.0,300.0,10,3.94,82.0,2.0,4.62,34.5,117.0,6.86,4.15,224.0
00-0031806,Malcolm Brown,2019,2020,0,0.1913265306122449,75,69,6,3.6956521739130435,0.788,,0,0.2335714285714285,26.0,4.0,300.0,13,4.546153846153846,73.0,2.0,4.62,34.5,117.0,6.86,4.15,224.0
00-0031806,Malcolm Brown,2020,2021,0,0.2945054945054945,134,101,33,4.148514851485149,0.8141791044776119,-0.5517052373220749,1,0.39,27.0,5.0,300.0,16,6.81875,58.0,3.0,4.62,34.5,117.0,6.86,4.15,224.0
00-0031806,Malcolm Brown,2021,2022,0,0.10951008645533142,38,33,5,3.787878787878788,0.5921052631578947,,0,0.2885714285714286,28.0,6.0,300.0,6,3.75,89.0,3.0,4.62,34.5,117.0,6.86,4.15,224.0
00-0031897,Thomas Rawls,2015,2016,0,0.4425770308123249,158,147,11,5.64625850340136,0.8075949367088607,,0,,22.0,0.0,300.0,12,10.633333333333333,33.0,1.0,,,,,,
00-0031897,Thomas Rawls,2016,2017,0,0.35,126,109,17,3.2018348623853212,0.5992063492063492,,0,,23.0,1.0,300.0,9,8.38888888888889,50.0,2.0,,,,,,
00-0031900,Rod Smith,2017,2018,0,0.16182572614107885,78,55,23,4.218181818181818,1.1846153846153846,,0,,25.0,2.0,300.0,10,9.24,41.0,3.0,,,,,,
00-0031939,Matt Jones,2015,2016,0,0.3618843683083512,169,144,25,3.4027777777777777,0.6887573964497041,,0,0.4030769230769231,22.0,0.0,95.0,13,8.953846153846154,50.0,2.0,4.61,31.5,112.0,,4.2,231.0
00-0032058,Tevin Coleman,2015,2016,1,0.1952191235059761,98,87,11,4.505747126436781,0.4346938775510204,,0,0.2616666666666666,22.0,0.0,73.0,12,3.5499999999999994,80.0,2.0,4.4,,,,,206.0
00-0032058,Tevin Coleman,2016,2017,0,0.3511111111111111,158,118,40,4.406779661016949,1.209493670886076,,0,0.4075,23.0,1.0,73.0,13,14.7,13.0,2.0,4.4,,,,,206.0
00-0032058,Tevin Coleman,2017,2018,0,0.4452054794520548,195,156,39,4.0256410256410255,0.86,,0,0.4399999999999999,24.0,2.0,73.0,15,11.18,22.0,2.0,4.4,,,,,206.0
00-0032058,Tevin Coleman,2018,2019,0,0.6336336336336337,211,167,44,4.790419161676646,0.9175355450236966,-0.1532724348778837,1,0.551875,25.0,3.0,73.0,16,12.1,27.0,1.0,4.4,,,,,206.0
00-0032058,Tevin Coleman,2019,2020,0,0.3320079522862823,167,137,30,3.9708029197080292,0.8107784431137725,-0.0077157105054794,1,0.3952941176470588,26.0,4.0,73.0,14,9.671428571428573,39.0,1.0,4.4,,,,,206.0
00-0032058,Tevin Coleman,2020,2021,0,0.06818181818181818,33,28,5,1.8928571428571428,0.38484848484848483,,0,0.125,27.0,5.0,73.0,6,2.1166666666666667,100.0,5.0,4.4,,,,,206.0
00-0032063,Mike Davis,2016,2017,0,0.055299539170506916,24,19,5,2.6315789473684212,0.6041666666666666,,0,0.125,23.0,1.0,126.0,6,2.4166666666666665,86.0,4.0,4.61,34.0,116.0,7.0,4.18,217.0
00-0032063,Mike Davis,2017,2018,0,0.2654320987654321,86,68,18,3.5294117647058822,0.6058139534883721,,0,0.485,24.0,2.0,126.0,6,8.683333333333334,46.0,2.0,4.61,34.0,116.0,7.0,4.18,217.0
00-0032063,Mike Davis,2020,2021,0,0.7781456953642384,235,165,70,3.890909090909091,0.8787234042553191,0.0681222395086894,1,0.6073333333333333,27.0,5.0,126.0,14,14.75,16.0,1.0,4.61,34.0,116.0,7.0,4.18,217.0
00-0032104,Ameer Abdullah,2019,2020,0,0.09381663113006397,44,23,21,5.0,0.9386363636363636,,0,0.135,26.0,4.0,54.0,11,3.754545454545455,81.0,3.0,4.6,42.5,130.0,6.79,3.95,205.0
00-0032104,Ameer Abdullah,2020,2021,0,0.03441295546558704,17,8,9,5.25,1.7647058823529411,,0,0.064375,27.0,5.0,54.0,6,5.0,75.0,3.0,4.6,42.5,130.0,6.79,3.95,205.0
00-0032104,Ameer Abdullah,2021,2022,0,0.19829424307036247,93,44,49,3.090909090909091,0.8795698924731182,,0,0.2758823529411764,28.0,6.0,54.0,10,8.18,52.0,3.0,4.6,42.5,130.0,6.79,3.95,205.0
00-0032104,Ameer Abdullah,2022,2023,0,0.07453416149068323,36,4,32,5.0,1.5027777777777778,,0,0.1611764705882353,29.0,7.0,54.0,13,4.161538461538462,79.0,2.0,4.6,42.5,130.0,6.79,3.95,205.0
00-0032104,Ameer Abdullah,2023,2024,0,0.08685968819599109,39,15,24,5.933333333333334,1.0512820512820513,,0,0.2052941176470588,30.0,8.0,54.0,16,2.5625,85.0,3.0,4.6,42.5,130.0,6.79,3.95,205.0
00-0032144,Melvin Gordon,2015,2016,1,0.40699815837937386,221,184,37,3.483695652173913,0.49004524886877826,,0,0.3964285714285714,22.0,0.0,15.0,14,7.735714285714286,56.0,1.0,4.52,35.0,126.0,7.04,4.07,215.0
00-0032144,Melvin Gordon,2016,2017,0,0.8036175710594315,311,254,57,3.925196850393701,0.8057877813504823,,0,0.7553846153846154,23.0,1.0,15.0,13,19.27692307692308,5.0,1.0,4.52,35.0,126.0,7.04,4.07,215.0
00-0032144,Melvin Gordon,2017,2018,0,0.7414141414141414,367,284,83,3.890845070422535,0.7850136239782017,,0,0.7075,24.0,2.0,15.0,16,18.006249999999998,6.0,1.0,4.52,35.0,126.0,7.04,4.07,215.0
00-0032144,Melvin Gordon,2018,2019,0,0.5138592750533049,241,175,66,5.057142857142857,1.1431535269709543,-0.0072379380704947,1,0.6607142857142857,25.0,3.0,15.0,12,22.95833333333333,5.0,1.0,4.52,35.0,126.0,7.04,4.07,215.0
00-0032144,Melvin Gordon,2019,2020,0,0.43661971830985913,217,162,55,3.7777777777777777,0.8331797235023042,-0.3875726640971306,1,0.5441666666666667,26.0,4.0,15.0,12,15.066666666666665,14.0,2.0,4.52,35.0,126.0,7.04,4.07,215.0
00-0032144,Melvin Gordon,2020,2021,0,0.5899772209567198,259,215,44,4.586046511627907,0.766023166023166,0.0304582366792088,1,0.6193333333333334,27.0,5.0,15.0,15,13.226666666666668,23.0,1.0,4.52,35.0,126.0,7.04,4.07,215.0
00-0032144,Melvin Gordon,2021,2022,0,0.48490945674044267,241,203,38,4.522167487684729,0.8095435684647303,0.3738004926284394,1,0.51375,28.0,6.0,15.0,16,12.19375,24.0,2.0,4.52,35.0,126.0,7.04,4.07,215.0
00-0032187,David Johnson,2015,2016,0,0.37916666666666665,182,125,57,4.648,1.1967032967032967,,0,0.4311111111111111,23.0,0.0,86.0,16,13.6125,14.0,2.0,4.5,41.5,127.0,6.82,4.27,224.0
00-0032187,David Johnson,2018,2019,0,0.8009592326139089,334,258,76,3.643410852713178,0.7383233532934131,-0.1601635978817839,1,0.7993750000000001,26.0,3.0,86.0,16,15.4125,11.0,1.0,4.5,41.5,127.0,6.82,4.27,224.0
00-0032187,David Johnson,2019,2020,0,0.3713527851458886,140,93,47,3.7204301075268815,1.0114285714285713,-0.6777433523551369,1,0.4815384615384615,27.0,4.0,86.0,12,11.8,30.0,2.0,4.5,41.5,127.0,6.82,4.27,224.0
00-0032187,David Johnson,2020,2021,0,0.6327868852459017,193,147,46,4.700680272108843,0.9300518134715026,0.4096574137155257,1,0.7533333333333333,28.0,5.0,86.0,12,14.958333333333334,14.0,1.0,4.5,41.5,127.0,6.82,4.27,224.0
00-0032209,T.J. Yeldon,2015,2016,0,0.7015384615384616,228,182,46,4.065934065934066,0.6837719298245615,,0,0.7683333333333334,21.0,0.0,36.0,12,12.991666666666667,16.0,1.0,4.61,36.0,117.0,7.19,4.22,226.0
00-0032209,T.J. Yeldon,2016,2017,0,0.5089974293059126,198,130,68,3.576923076923077,0.6954545454545454,,0,0.5579999999999999,22.0,1.0,36.0,15,9.18,41.0,1.0,4.61,36.0,117.0,7.19,4.22,226.0
00-0032209,T.J. Yeldon,2017,2018,0,0.15517241379310345,90,49,41,5.163265306122449,0.9744444444444444,,0,0.3058333333333333,23.0,2.0,36.0,10,8.77,45.0,3.0,4.61,36.0,117.0,7.19,4.22,226.0
00-0032241,Todd Gurley,2015,2016,0,0.6014150943396226,255,229,26,4.829694323144105,0.8172549019607843,,0,0.5846153846153846,21.0,0.0,10.0,13,16.03076923076923,7.0,1.0,4.52,,,,,222.0
00-0032241,Todd Gurley,2016,2017,1,0.8421052631578947,336,278,58,3.183453237410072,0.5898809523809524,,0,0.739375,22.0,1.0,10.0,16,12.3875,24.0,1.0,4.52,,,,,222.0
00-0032241,Todd Gurley,2017,2018,0,0.8318181818181818,366,279,87,4.67741935483871,1.0527322404371584,,0,0.8275,23.0,2.0,10.0,15,25.686666666666667,1.0,1.0,4.52,,,,,222.0
00-0032241,Todd Gurley,2018,2019,0,0.8708010335917312,337,256,81,4.88671875,1.1041543026706233,-0.0890728392087263,1,0.8094117647058824,24.0,3.0,10.0,14,26.57857142857143,1.0,1.0,4.52,,,,,222.0
00-0032241,Todd Gurley,2019,2020,0,0.6938775510204082,272,223,49,3.8430493273542603,0.8066176470588236,-0.8709733354665185,1,0.7473333333333334,25.0,4.0,10.0,15,14.626666666666669,16.0,1.0,4.52,,,,,222.0
00-0032257,Duke Johnson,2015,2016,0,0.4623376623376623,178,104,74,3.644230769230769,0.9230337078651686,,0,0.50625,21.0,0.0,77.0,16,10.26875,36.0,2.0,4.54,33.5,121.0,,,207.0
00-0032257,Duke Johnson,2016,2017,1,0.3693467336683417,147,73,74,4.904109589041096,0.9809523809523809,,0,0.4468749999999999,22.0,1.0,300.0,16,9.0125,43.0,2.0,4.54,33.5,121.0,,,207.0
00-0032257,Duke Johnson,2017,2018,0,0.41371158392434987,175,82,93,4.2439024390243905,1.2348571428571429,,0,0.526875,23.0,2.0,77.0,16,13.50625,14.0,2.0,4.54,33.5,121.0,,,207.0
00-0032257,Duke Johnson,2018,2019,0,0.2236842105263158,102,40,62,5.025,1.2941176470588236,,0,0.416875,24.0,3.0,77.0,16,8.25,52.0,3.0,4.54,33.5,121.0,,,207.0
00-0032257,Duke Johnson,2019,2020,0,0.35714285714285715,145,83,62,4.9397590361445785,1.0620689655172413,,0,0.4827777777777777,25.0,4.0,77.0,16,9.625,40.0,2.0,4.54,33.5,121.0,,,207.0
00-0032371,Rob Kelley,2016,2017,0,0.4397163120567376,186,168,18,4.190476190476191,0.7129032258064516,,0,,23.0,0.0,300.0,14,9.471428571428572,39.0,1.0,,,,,,
00-0032417,Paul Perkins,2016,2017,0,0.33915211970074816,136,112,24,4.071428571428571,0.5647058823529412,,0,0.3246666666666666,21.0,0.0,300.0,13,5.907692307692307,65.0,2.0,4.54,32.0,124.0,,,208.0
00-0032426,Alex Collins,2016,2017,1,0.11666666666666667,42,31,11,4.032258064516129,0.8547619047619047,,0,0.1915384615384615,22.0,0.0,300.0,9,3.988888888888889,75.0,4.0,4.59,28.5,113.0,,,217.0
00-0032426,Alex Collins,2017,2018,0,0.48249027237354086,248,212,36,4.589622641509434,0.6895161290322581,,0,0.3713333333333333,23.0,1.0,171.0,15,11.4,20.0,1.0,4.59,28.5,113.0,,,217.0
00-0032602,J.D. McKissic,2019,2020,1,0.20253164556962025,80,38,42,5.394736842105263,1.0474999999999999,,0,0.231875,26.0,3.0,300.0,15,5.586666666666667,65.0,4.0,,,,,,
00-0032602,J.D. McKissic,2020,2021,0,0.38235294117647056,195,85,110,4.294117647058823,0.9815384615384616,-0.6071679877819808,1,0.5805882352941176,27.0,4.0,300.0,16,11.9625,29.0,2.0,,,,,,
00-0032602,J.D. McKissic,2021,2022,0,0.20612244897959184,101,48,53,4.416666666666667,1.2663366336633664,,0,0.4554545454545454,28.0,5.0,300.0,11,11.627272727272729,30.0,2.0,,,,,,
00-0032741,Peyton Barber,2016,2017,0,0.1358574610244989,61,55,6,4.054545454545455,0.5918032786885246,,0,0.126,22.0,0.0,300.0,9,4.011111111111111,74.0,4.0,4.64,32.5,111.0,7.0,4.21,228.0
00-0032741,Peyton Barber,2017,2018,0,0.2981220657276995,127,108,19,3.9166666666666665,0.6748031496062993,,0,0.2275,23.0,1.0,300.0,11,7.790909090909091,54.0,2.0,4.64,32.5,111.0,7.0,4.21,228.0
00-0032741,Peyton Barber,2018,2019,0,0.7050938337801609,263,234,29,3.7222222222222223,0.5714828897338403,-0.0053779807787143,1,0.560625,24.0,2.0,300.0,16,9.39375,43.0,1.0,4.64,32.5,111.0,7.0,4.21,228.0
00-0032741,Peyton Barber,2019,2020,0,0.3982102908277405,178,154,24,3.051948051948052,0.6544943820224719,-0.5824670530745025,1,0.3025,25.0,3.0,300.0,16,7.28125,56.0,2.0,4.64,32.5,111.0,7.0,4.21,228.0
00-0032741,Peyton Barber,2020,2021,0,0.1980392156862745,101,94,7,2.74468085106383,0.5445544554455446,-0.7934436930087657,1,0.1664705882352941,26.0,4.0,300.0,14,3.928571428571429,85.0,3.0,4.64,32.5,111.0,7.0,4.21,228.0
00-0032764,Derrick Henry,2016,2017,0,0.25773195876288657,125,110,15,4.454545454545454,0.8456,,0,0.2726666666666666,22.0,0.0,45.0,14,7.55,55.0,2.0,4.54,37.0,130.0,7.2,4.38,247.0
00-0032764,Derrick Henry,2017,2018,1,0.455188679245283,193,176,17,4.2272727272727275,0.6994818652849741,,0,0.4616666666666666,23.0,1.0,45.0,16,8.4375,47.0,2.0,4.54,37.0,130.0,7.2,4.38,247.0
00-0032764,Derrick Henry,2018,2019,0,0.512087912087912,233,215,18,4.925581395348837,0.864206008583691,1.1081025578977606,1,0.408125,24.0,2.0,45.0,16,12.585,23.0,1.0,4.54,37.0,130.0,7.2,4.38,247.0
00-0032764,Derrick Henry,2019,2020,0,0.7917675544794189,327,303,24,5.082508250825082,0.9009174311926607,1.1309213195345198,1,0.66,25.0,3.0,45.0,15,19.64,5.0,1.0,4.54,37.0,130.0,7.2,4.38,247.0
00-0032764,Derrick Henry,2020,2021,0,0.864693446088795,409,378,31,5.362433862433862,0.8144254278728607,0.9974982913305224,1,0.6647058823529413,26.0,4.0,45.0,16,20.81875,3.0,1.0,4.54,37.0,130.0,7.2,4.38,247.0
00-0032764,Derrick Henry,2021,2022,0,0.43933823529411764,239,219,20,4.2785388127853885,0.8087866108786611,0.1141564927558295,1,0.7033333333333334,27.0,5.0,45.0,8,24.1625,1.0,1.0,4.54,37.0,130.0,7.2,4.38,247.0
00-0032764,Derrick Henry,2022,2023,0,0.8210526315789474,390,349,41,4.406876790830945,0.7763076923076923,0.2564969253017921,1,0.665,28.0,6.0,45.0,16,18.9225,5.0,1.0,4.54,37.0,130.0,7.2,4.38,247.0
00-0032764,Derrick Henry,2023,2024,0,0.6502057613168725,316,280,36,4.167857142857143,0.7805696202531646,0.3052072020871186,1,0.5364705882352941,29.0,7.0,45.0,17,14.509411764705884,16.0,1.0,4.54,37.0,130.0,7.2,4.38,247.0
00-0032780,Jordan Howard,2016,2017,0,0.7023255813953488,302,252,50,5.2103174603174605,0.7619205298013245,,0,0.6726666666666666,21.0,0.0,300.0,15,15.34,9.0,1.0,4.57,34.0,122.0,,,230.0
00-0032780,Jordan Howard,2017,2018,0,0.6147704590818364,308,276,32,4.065217391304348,0.6483766233766234,,0,0.588125,22.0,1.0,150.0,16,12.48125,17.0,1.0,4.57,34.0,122.0,,,230.0
00-0032780,Jordan Howard,2018,2019,0,0.5699588477366255,277,250,27,3.74,0.6498194945848376,-0.4543414018388062,1,0.5664705882352942,23.0,2.0,150.0,16,11.25,32.0,1.0,4.57,34.0,122.0,,,230.0
00-0032782,Wendell Smallwood,2016,2017,0,0.19480519480519481,90,77,13,4.0519480519480515,0.5855555555555556,,0,0.18,22.0,0.0,153.0,12,4.391666666666667,72.0,3.0,4.47,33.5,120.0,6.83,4.28,208.0
00-0032782,Wendell Smallwood,2017,2018,0,0.14672686230248308,65,47,18,3.702127659574468,0.7184615384615385,,0,0.30625,23.0,1.0,153.0,8,5.8375,69.0,4.0,4.47,33.5,120.0,6.83,4.28,208.0
00-0032782,Wendell Smallwood,2018,2019,0,0.305,122,87,35,4.183908045977011,0.9622950819672131,-0.4773001263350584,1,0.3083333333333333,24.0,2.0,153.0,13,9.03076923076923,48.0,2.0,4.47,33.5,120.0,6.83,4.28,208.0
